INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking exempt pattern: 'login/' against path: 'properties/'
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking exempt pattern: 'logout/' against path: 'properties/'
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking exempt pattern: 'accounts/' against path: 'properties/'
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking exempt pattern: 'api/' against path: 'properties/'
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking exempt pattern: 'media/' against path: 'properties/'
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Checking exempt pattern: 'static/' against path: 'properties/'
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Path 'properties/' is NOT exempt
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: Path 'properties/' is NOT exempt - checking authentication...
INFO 2025-09-24 09:01:08,198 middleware 38584 38376 DEBUG: User StellaSimi is authenticated - checking login-only patterns...
INFO 2025-09-24 09:01:08,199 middleware 38584 38376 DEBUG: User StellaSimi is regular user - checking module permissions...
INFO 2025-09-24 09:01:08,199 middleware 38584 38376 DEBUG: Checking permission for path: 'properties/' -> clean_path: 'properties'
INFO 2025-09-24 09:01:08,199 middleware 38584 38376 DEBUG: SUBSTRING MATCH found - pattern: 'properties' in 'properties' -> permission: 'auth.can_access_properties'
INFO 2025-09-24 09:01:08,199 middleware 38584 38376 DEBUG: Required permission: auth.can_access_properties
INFO 2025-09-24 09:01:08,200 middleware 38584 38376 DEBUG: User StellaSimi HAS permission auth.can_access_properties - allowing access
INFO 2025-09-24 09:01:17,241 middleware 38584 38376 Starting request req_1758693677_38376: GET /tenant/ (user: anonymous)
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: ModuleAccessMiddleware processing path: 'tenant/' for user: StellaSimi
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking if path 'tenant/' is exempt...
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking exempt pattern: 'admin/' against path: 'tenant/'
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking exempt pattern: 'login/' against path: 'tenant/'
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking exempt pattern: 'logout/' against path: 'tenant/'
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking exempt pattern: 'accounts/' against path: 'tenant/'
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking exempt pattern: 'api/' against path: 'tenant/'
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking exempt pattern: 'media/' against path: 'tenant/'
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Checking exempt pattern: 'static/' against path: 'tenant/'
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Path 'tenant/' is NOT exempt
INFO 2025-09-24 09:01:17,248 middleware 38584 38376 DEBUG: Path 'tenant/' is NOT exempt - checking authentication...
